id,card_id,user_id,card_number,exp_month,exp_year,customer_id,email,address_city,address_country,address_state,address_zip,name_on_card,email_domain,card_user_count,customer_id_count,is_fraud
3108,b340ee82-7deb-4bfc-a972-5f67297ea9a7,3182,6417199634318624,8,2024,1322913c-66c6-4a1d-875d-32d4369cae47,patricia9933@example.com,New York,0,0,64017,Patricia Miller,0,2,2,1
3119,b2ca1be4-c07a-4a08-9b42-33f1651db9c1,7927,6442638215113033,1,2028,b3cd38c9-5b19-413e-8416-567ed71efec5,james6161@example.com,Los Angeles,0,3,85480,James Williams,0,2,2,1
3119,b2ca1be4-c07a-4a08-9b42-33f1651db9c1,1981,6442638215113033,1,2028,b3cd38c9-5b19-413e-8416-567ed71efec5,james6161@example.com,Los Angeles,0,3,85480,James Williams,0,2,2,1
3146,51bd2bf9-8c74-4e90-af3c-11870694c2f6,2762,8641354119478773,12,2028,2a912547-51ee-4438-9106-075cbb8af05a,james8693@example.com,Los Angeles,0,3,39585,James Johnson,0,2,2,1
3146,51bd2bf9-8c74-4e90-af3c-11870694c2f6,1814,8641354119478773,12,2028,2a912547-51ee-4438-9106-075cbb8af05a,james8693@example.com,Los Angeles,0,3,39585,James Johnson,0,2,2,1
3170,8f4d9f4d-d10a-43dc-b918-18cee6235562,4551,2564968974884346,7,2030,bedf4140-88f1-4e77-9799-0ebf02334d6e,john3927@example.com,Los Angeles,0,3,33365,John Johnson,0,2,2,1
3170,8f4d9f4d-d10a-43dc-b918-18cee6235562,8783,2564968974884346,7,2030,bedf4140-88f1-4e77-9799-0ebf02334d6e,john3927@example.com,Los Angeles,0,3,33365,John Johnson,0,2,2,1
3200,365bd6c5-d3f3-46fd-b838-51fa3dbaeff4,2419,2438417268166688,9,2025,e7e95ee5-8cb1-4e2b-a6c3-d85f52dd29ee,robert6304@example.com,Chicago,0,2,54454,Robert Johnson,0,2,2,1
3200,365bd6c5-d3f3-46fd-b838-51fa3dbaeff4,6558,2438417268166688,9,2025,e7e95ee5-8cb1-4e2b-a6c3-d85f52dd29ee,robert6304@example.com,Chicago,0,2,54454,Robert Johnson,0,2,2,1
3263,e04cb476-f6c3-4f1b-b229-fb4f578e9c1b,8839,6047447125254314,9,2025,e801c9d3-7321-4f2d-a47d-2874753a83ee,james8582@example.com,Phoenix,0,1,64483,James Miller,0,2,2,1
3263,e04cb476-f6c3-4f1b-b229-fb4f578e9c1b,1729,6047447125254314,9,2025,e801c9d3-7321-4f2d-a47d-2874753a83ee,james8582@example.com,Phoenix,0,1,64483,James Miller,0,2,2,1
3337,e48c9d4c-6b7a-4639-842f-6075bfbdc46c,8492,4945150728849802,4,2023,e5fa4f2c-d0bc-4355-9234-2f3b82b133dd,john7994@example.com,Phoenix,0,1,27027,John Miller,0,2,2,1
3337,e48c9d4c-6b7a-4639-842f-6075bfbdc46c,7641,4945150728849802,4,2023,e5fa4f2c-d0bc-4355-9234-2f3b82b133dd,john7994@example.com,Phoenix,0,1,27027,John Miller,0,2,2,1
3338,a091cf76-d4c6-4022-9107-0378c68cf581,2832,3984171624403068,7,2024,3de68dca-fc26-45c6-acef-ec5b4d44c0af,michael4284@example.com,Los Angeles,0,0,79837,Michael Williams,0,2,2,1
3338,a091cf76-d4c6-4022-9107-0378c68cf581,8139,3984171624403068,7,2024,3de68dca-fc26-45c6-acef-ec5b4d44c0af,michael4284@example.com,Los Angeles,0,0,79837,Michael Williams,0,2,2,1
3392,13f6fc6f-9c50-4e94-a6aa-f6956d9880c7,8742,291870214984040,2,2027,9d89b145-c52e-40bc-8049-2f94f1a43e91,elizabeth7972@example.com,Chicago,0,3,80253,Elizabeth Jones,0,2,2,1
3392,13f6fc6f-9c50-4e94-a6aa-f6956d9880c7,3420,291870214984040,2,2027,9d89b145-c52e-40bc-8049-2f94f1a43e91,elizabeth7972@example.com,Chicago,0,3,80253,Elizabeth Jones,0,2,2,1
3483,6749bd3d-06ad-4ddf-80e9-b59a36610d60,3669,4036141317105607,4,2030,5de273b0-d844-49db-b176-f56a16974db3,elizabeth5437@example.com,New York,0,3,62526,Elizabeth Miller,0,2,2,1
3483,6749bd3d-06ad-4ddf-80e9-b59a36610d60,8892,4036141317105607,4,2030,5de273b0-d844-49db-b176-f56a16974db3,elizabeth5437@example.com,New York,0,3,62526,Elizabeth Miller,0,2,2,1
3489,a4f66000-28d4-4e6f-8b8f-6392eb601812,5867,1948967371372297,2,2026,4dd661a8-0834-4c27-b1c8-8622dbe7e753,michael7995@example.com,Houston,0,4,67038,Michael Rodriguez,0,2,2,1
3489,a4f66000-28d4-4e6f-8b8f-6392eb601812,1000,1948967371372297,2,2026,4dd661a8-0834-4c27-b1c8-8622dbe7e753,michael7995@example.com,Houston,0,4,67038,Michael Rodriguez,0,2,2,1
3497,4904017f-a8f6-41a3-ad52-0291ad1f0c82,2986,3715193299024220,12,2029,0db57ff4-46d7-4dc2-abab-8ddd421f4991,linda7255@example.com,Chicago,0,2,90380,Linda Johnson,0,2,2,1
3497,4904017f-a8f6-41a3-ad52-0291ad1f0c82,1965,3715193299024220,12,2029,0db57ff4-46d7-4dc2-abab-8ddd421f4991,linda7255@example.com,Chicago,0,2,90380,Linda Johnson,0,2,2,1
3506,334070d0-5dbe-4215-a3d3-46daba5e638b,6473,7857134303680051,2,2029,509f7035-f05e-42ec-85a4-5febcd9bbe6c,william3884@example.com,Los Angeles,0,4,89657,William Smith,0,2,2,1
3506,334070d0-5dbe-4215-a3d3-46daba5e638b,8786,7857134303680051,2,2029,509f7035-f05e-42ec-85a4-5febcd9bbe6c,william3884@example.com,Los Angeles,0,4,89657,William Smith,0,2,2,1
3604,ffc19838-29b2-41db-afb4-6ac0c207dd28,3714,1679615126200893,12,2023,59c39234-5935-48b7-90fe-14913a5e5096,jennifer3847@example.com,Chicago,0,2,18490,Jennifer Miller,0,2,2,1
3604,ffc19838-29b2-41db-afb4-6ac0c207dd28,4222,1679615126200893,12,2023,59c39234-5935-48b7-90fe-14913a5e5096,jennifer3847@example.com,Chicago,0,2,18490,Jennifer Miller,0,2,2,1
3628,b5e0fe71-5b44-481b-89c5-de47256bbd56,7628,6656106854593782,12,2025,0be62cff-0e61-4fc8-9c1a-e51ec53173e5,james4234@example.com,New York,0,1,65183,James Davis,0,2,2,1
3628,b5e0fe71-5b44-481b-89c5-de47256bbd56,4891,6656106854593782,12,2025,0be62cff-0e61-4fc8-9c1a-e51ec53173e5,james4234@example.com,New York,0,1,65183,James Davis,0,2,2,1
3669,b8176dc7-c969-4193-bc27-26950c7e80b4,5317,2353525037857382,4,2030,d6bb9207-59ed-4c7b-8fe6-6f67ff928149,william3696@example.com,Los Angeles,0,4,91030,William Brown,0,2,2,1
3669,b8176dc7-c969-4193-bc27-26950c7e80b4,5179,2353525037857382,4,2030,d6bb9207-59ed-4c7b-8fe6-6f67ff928149,william3696@example.com,Los Angeles,0,4,91030,William Brown,0,2,2,1
3690,9313216c-06bd-4b8a-a007-196a2697ed8b,9672,4478038218944313,2,2023,a46ee294-d110-4aac-907a-5fcd40dcccb0,james8139@example.com,New York,0,1,45472,James Williams,0,2,2,1
3690,9313216c-06bd-4b8a-a007-196a2697ed8b,7248,4478038218944313,2,2023,a46ee294-d110-4aac-907a-5fcd40dcccb0,james8139@example.com,New York,0,1,45472,James Williams,0,2,2,1
3798,ec85650b-5336-40f1-98c1-4893ce58e953,7843,8619433862481350,12,2024,4ed5e80a-7b87-4e34-9c42-31cb0a5a8745,elizabeth2558@example.com,Los Angeles,0,3,28968,Elizabeth Smith,0,2,2,1
3798,ec85650b-5336-40f1-98c1-4893ce58e953,9632,8619433862481350,12,2024,4ed5e80a-7b87-4e34-9c42-31cb0a5a8745,elizabeth2558@example.com,Los Angeles,0,3,28968,Elizabeth Smith,0,2,2,1
